ATTBE,ATTEN,AUKEY,CBDFK,ETTBE,ETTEN,INDNR,LUPDN,LUPDT,LUPDV,LZUAU,MENGE,STTBE,STTEN,UAKEY,UAPIR,UASAA,UASAU,XUA,ZINFO,DFKEY,ORTFR,ORTTO,UAART,UAREE,FGKEY,UAABF,REKEY,SPREK,ATT30,ATT50,ATT55,ATT60,ATT70,ATT75,ATTER,UAAGE,EINHE,ATT20,QKB,SAA20,SAAOF,SKA,STT20,URK,RELFK,UAINF,ETT30,UAKSL,SPKEY,MENG2,CINFO,ATT40,STLIK,OKEYN,ABI,EBI,SBI,TOURK,EINH2,EINH3,EINH4,MENG3,MENG4,XCABA
,,768087846,,1.2.2024 7:38 PM,1.2.2024 7:48 PM,,5,1.2.2024 11:13 AM,AUGEN;1704190382925,,1,,,800102671,,20,,1.2.2024 11:13 AM,,,222A,T05,,,,,,,,,,,,,,PTM,,1.2.2024 6:01 AM,,,,,,,,,1.2.2024 7:23 PM,,,1,,,,,,600,,,,,,,,
,,768087847,,1.2.2024 7:38 PM,1.2.2024 7:48 PM,,5,1.2.2024 11:13 AM,AUGEN;1704190382925,,1,,,800102672,,20,,1.2.2024 11:13 AM,,,222A,T05,,,,,,,,,,,,,,PTM,,1.2.2024 6:01 AM,,,,,,,,,1.2.2024 7:23 PM,,,1,,,,,,600,,,,,,,,
,,768087853,,1.2.2024 7:38 PM,1.2.2024 7:48 PM,,5,1.2.2024 11:13 AM,AUGEN;1704190382925,,7,,,800102678,,20,,1.2.2024 11:13 AM,,,222A,T05,,,,,,,,,,,,,,PTM,,1.2.2024 6:01 AM,,,,,,,,,1.2.2024 7:23 PM,,,5,,,,,,600,,,,,,,,
,,768087727,,1.2.2024 6:03 AM,1.2.2024 6:03 AM,3,3,1.2.2024 6:03 AM,SELMANST;1704171830384,,1,1.2.2024 6:03 AM,1.2.2024 6:03 AM,800102706,,97,,1.2.2024 6:03 AM,,,,,Qx,,,,,,1.2.2024 6:03 AM,,,,,,,,,1.2.2024 6:03 AM,,,,,,,,,,M,,,,,,,,0,0,,,,,,,
1.2.2024 7:32 AM,,768088258,,1.2.2024 7:37 AM,1.2.2024 7:47 AM,,13,1.2.2024 7:32 AM,lvapps7;1704177167433,,1,,,800103090,,75,,1.2.2024 7:32 AM,,,248A,T09,,,,,,,,,,,,,,GMS,,1.2.2024 6:27 AM,,,,,,,,,1.2.2024 7:22 AM,,,1,,,,,,600,,,,,,,,
1.2.2024 7:32 AM,,768088271,,1.2.2024 7:37 AM,1.2.2024 7:47 AM,,14,1.2.2024 7:32 AM,lvapps7;1704177167433,,2,,,800103103,,75,,1.2.2024 7:32 AM,,,248A,T09,,,,,,,,,,,,,,GMS,,1.2.2024 6:27 AM,,,,,,,,,1.2.2024 7:22 AM,,,4,,,,,,600,,,,,,,,
1.2.2024 7:32 AM,,768088272,,1.2.2024 7:37 AM,1.2.2024 7:47 AM,,14,1.2.2024 7:32 AM,lvapps7;1704177167433,,2,,,800103104,,75,,1.2.2024 7:32 AM,,,248A,T09,,,,,,,,,,,,,,GMS,,1.2.2024 6:27 AM,,,,,,,,,1.2.2024 7:22 AM,,,2,,,,,,600,,,,,,,,
1.2.2024 7:32 AM,,768088273,,1.2.2024 7:37 AM,1.2.2024 7:47 AM,,13,1.2.2024 7:32 AM,lvapps7;1704177167433,,3,,,800103105,,75,,1.2.2024 7:32 AM,,,248A,T09,,,,,,,,,,,,,,GMS,,1.2.2024 6:27 AM,,,,,,,,,1.2.2024 7:22 AM,,,3,,,,,,600,,,,,,,,
1.2.2024 9:25 AM,,768088305,,1.2.2024 9:16 AM,1.2.2024 9:26 AM,,14,1.2.2024 9:26 AM,lvapps7;1704183959864,,0,,,800103138,,75,,1.2.2024 9:26 AM,,,329 ,T10,,,,,,,,,,,,,,PTM,,1.2.2024 6:29 AM,,,,,,,,,1.2.2024 8:58 AM,,,1,,,,,,600,,,,,,,,
1.2.2024 9:25 AM,,768088306,,1.2.2024 9:16 AM,1.2.2024 9:26 AM,,14,1.2.2024 9:26 AM,lvapps7;1704183959864,,0,,,800103139,,75,,1.2.2024 9:26 AM,,,329 ,T10,,,,,,,,,,,,,,PTM,,1.2.2024 6:29 AM,,,,,,,,,1.2.2024 8:58 AM,,,3,,,,,,600,,,,,,,,
1.2.2024 9:25 AM,,768088307,,1.2.2024 9:16 AM,1.2.2024 9:26 AM,,14,1.2.2024 9:26 AM,lvapps7;1704183959864,,0,,,800103140,,75,,1.2.2024 9:26 AM,,,329 ,T10,,,,,,,,,,,,,,PTM,,1.2.2024 6:29 AM,,,,,,,,,1.2.2024 8:58 AM,,,1,,,,,,600,,,,,,,,
1.2.2024 6:31 AM,1.2.2024 6:56 AM,768015635,,1.2.2024 6:31 AM,1.2.2024 6:46 AM,2,7,1.2.2024 6:56 AM,LUCHS-FF,,1,1.2.2024 6:31 AM,1.2.2024 6:46 AM,800103204,,80,,1.2.2024 6:56 AM,,,KLME,110,E,,,,44886675,14189810,1.2.2024 6:31 AM,,,1.2.2024 6:46 AM,1.2.2024 6:56 AM,,,,DOL,1.2.2024 6:31 AM,,,,,,,,,,,266701801,0,,1.2.2024 6:43 AM,,,,900,900,,WAG,COL,KUV,0,0,
1.2.2024 6:33 AM,1.2.2024 7:09 AM,768086718,,,,,4,1.2.2024 6:40 AM,PTSS,,,1.2.2024 6:35 AM,1.2.2024 6:52 AM,800103208,,85,,1.2.2024 7:09 AM,115,,H13B,246 ,,,4152114#A,,,,,1.2.2024 6:40 AM,,,,,,,,1.2.2024 6:22 AM,,,,,1.2.2024 6:22 AM,,,,,,,,,1.2.2024 6:33 AM,,,,,1020,,,,,,,
1.2.2024 6:36 AM,1.2.2024 6:47 AM,768088382,,1.2.2024 6:37 AM,1.2.2024 6:47 AM,1,10,1.2.2024 6:47 AM,D024744667,,1,1.2.2024 6:37 AM,1.2.2024 6:47 AM,800103210,,80,,1.2.2024 6:47 AM,BEM:,,SFOC,213B,,,,,1001441,14188523,1.2.2024 6:35 AM,1.2.2024 6:38 AM,,1.2.2024 6:38 AM,1.2.2024 6:47 AM,1.2.2024 6:47 AM,,FALKE,,1.2.2024 6:34 AM,,,,,,,,,1.2.2024 6:34 AM,,,,,1.2.2024 6:36 AM,,,,600,600,,,,,,,
1.2.2024 8:33 AM,,768088427,,1.2.2024 8:36 AM,1.2.2024 8:46 AM,,18,1.2.2024 8:33 AM,lvapps7;1704180809177,,4,,,800103260,,75,,1.2.2024 8:33 AM,,,220B,T05,,,,,,,,,,,,,,GMS,,1.2.2024 6:37 AM,,,,,,,,,1.2.2024 8:21 AM,,,4,,,,,,600,,,,,,,,
1.2.2024 8:33 AM,,768088428,,1.2.2024 8:36 AM,1.2.2024 8:46 AM,,18,1.2.2024 8:33 AM,lvapps7;1704180809177,,4,,,800103261,,75,,1.2.2024 8:33 AM,,,220B,T05,,,,,,,,,,,,,,GMS,,1.2.2024 6:37 AM,,,,,,,,,1.2.2024 8:21 AM,,,4,,,,,,600,,,,,,,,
1.2.2024 8:33 AM,,768088429,,1.2.2024 8:36 AM,1.2.2024 8:46 AM,,18,1.2.2024 8:33 AM,lvapps7;1704180809177,,5,,,800103262,,75,,1.2.2024 8:33 AM,,,220B,T05,,,,,,,,,,,,,,GMS,,1.2.2024 6:37 AM,,,,,,,,,1.2.2024 8:21 AM,,,4,,,,,,600,,,,,,,,
1.2.2024 8:33 AM,,768088431,,1.2.2024 8:36 AM,1.2.2024 8:46 AM,,18,1.2.2024 8:33 AM,lvapps7;1704180809177,,1,,,800103264,,75,,1.2.2024 8:33 AM,,,220B,T05,,,,,,,,,,,,,,GMS,,1.2.2024 6:37 AM,,,,,,,,,1.2.2024 8:21 AM,,,1,,,,,,600,,,,,,,,
1.2.2024 8:33 AM,,768088432,,1.2.2024 8:36 AM,1.2.2024 8:46 AM,,18,1.2.2024 8:33 AM,lvapps7;1704180809177,,6,,,800103265,,75,,1.2.2024 8:33 AM,,,220B,T05,,,,,,,,,,,,,,GMS,,1.2.2024 6:37 AM,,,,,,,,,1.2.2024 8:21 AM,,,5,,,,,,600,,,,,,,,
1.2.2024 8:33 AM,,768088433,,1.2.2024 8:36 AM,1.2.2024 8:46 AM,,18,1.2.2024 8:33 AM,lvapps7;1704180809177,,2,,,800103266,,75,,1.2.2024 8:33 AM,,,220B,T05,,,,,,,,,,,,,,GMS,,1.2.2024 6:37 AM,,,,,,,,,1.2.2024 8:21 AM,,,2,,,,,,600,,,,,,,,
1.2.2024 8:33 AM,,768088434,,1.2.2024 8:36 AM,1.2.2024 8:46 AM,,18,1.2.2024 8:33 AM,lvapps7;1704180809177,,1,,,800103267,,75,,1.2.2024 8:33 AM,,,220B,T05,,,,,,,,,,,,,,GMS,,1.2.2024 6:37 AM,,,,,,,,,1.2.2024 8:21 AM,,,1,,,,,,600,,,,,,,,
1.2.2024 8:33 AM,,768088435,,1.2.2024 8:36 AM,1.2.2024 8:46 AM,,18,1.2.2024 8:33 AM,lvapps7;1704180809177,,11,,,800103268,,75,,1.2.2024 8:33 AM,,,220B,T05,,,,,,,,,,,,,,GMS,,1.2.2024 6:37 AM,,,,,,,,,1.2.2024 8:21 AM,,,10,,,,,,600,,,,,,,,
1.2.2024 8:33 AM,,768088436,,1.2.2024 8:36 AM,1.2.2024 8:46 AM,,18,1.2.2024 8:33 AM,lvapps7;1704180809177,,1,,,800103269,,75,,1.2.2024 8:33 AM,,,220B,T05,,,,,,,,,,,,,,GMS,,1.2.2024 6:37 AM,,,,,,,,,1.2.2024 8:21 AM,,,1,,,,,,600,,,,,,,,
1.2.2024 8:33 AM,,768088437,,1.2.2024 8:36 AM,1.2.2024 8:46 AM,,18,1.2.2024 8:33 AM,lvapps7;1704180809177,,5,,,800103270,,75,,1.2.2024 8:33 AM,,,220B,T05,,,,,,,,,,,,,,GMS,,1.2.2024 6:37 AM,,,,,,,,,1.2.2024 8:21 AM,,,4,,,,,,600,,,,,,,,
,,768087318,,1.2.2024 8:30 AM,1.2.2024 9:30 AM,1,2,1.2.2024 8:30 AM,BIC;1704180625670,,,1.2.2024 8:30 AM,1.2.2024 9:30 AM,800102092,,97,,1.2.2024 8:30 AM,,,,,9002,,,,120202,,,,,,,,,,A/S,1.2.2024 8:30 AM,,,,,1.2.2024 8:30 AM,120202,,,,i,,,,,,,,3600,3600,,,,,,,
1.2.2024 11:24 AM,,768007889,,1.2.2024 11:15 AM,1.2.2024 11:25 AM,,32,1.2.2024 11:24 AM,lvapps7;1704191058414,,103,,,800020085,,75,,1.2.2024 11:24 AM,,,,T07,S,,,,,,1.2.2024 9:22 AM,,,,,,,DCS,,1.1.2024 1:55 AM,,,,,,,,A15,1.2.2024 11:00 AM,,,110,,,,,,600,,,,,,,,
1.2.2024 1:16 PM,,768007891,,1.2.2024 1:14 PM,1.2.2024 1:24 PM,,21,1.2.2024 1:16 PM,lvapps7;1704197796003,,3,,,800020088,,75,,1.2.2024 1:16 PM,,,,T05,,,,,,,,,,,,,,DCS,,1.1.2024 1:55 AM,,,,,,,,,1.2.2024 1:00 PM,,,3,,,,,,600,,,,,,,,
1.2.2024 7:49 AM,,768087319,,1.2.2024 7:44 AM,1.2.2024 7:54 AM,,14,1.2.2024 7:49 AM,lvapps7;1704178147475,,0,,,800102093,,75,,1.2.2024 7:49 AM,,,209A,T01,,,,,,,,,,,,,,PTM,,1.2.2024 3:31 AM,,,,,,,,,1.2.2024 7:31 AM,,,2,,,,,,600,,,,,,,,
,,768007892,,1.2.2024 1:14 PM,1.2.2024 1:24 PM,,35,1.2.2024 1:00 PM,AUGEN;1704196804014,,23,,,800020089,,60,,1.2.2024 1:00 PM,,,,,S,,,,,,1.2.2024 11:54 AM,,,,,,,DCS,,1.1.2024 1:55 AM,,,,,,,,A13,1.2.2024 1:00 PM,,,52,,,,,,600,,,,,,,,
1.2.2024 1:16 PM,,768007893,,1.2.2024 1:14 PM,1.2.2024 1:24 PM,,37,1.2.2024 1:16 PM,lvapps7;1704197796003,,22,,,800020090,,75,,1.2.2024 1:16 PM,,,,T07,S,,,,,,1.2.2024 9:22 AM,,,,,,,DCS,,1.1.2024 1:55 AM,,,,,,,,A13,1.2.2024 1:00 PM,,,46,,,,,,600,,,,,,,,
1.2.2024 7:32 AM,,768007895,,1.2.2024 7:37 AM,1.2.2024 7:47 AM,,15,1.2.2024 7:32 AM,lvapps7;1704177167433,,0,,,800020093,,75,,1.2.2024 7:32 AM,,,,T05,,,,,,,,,,,,,,DCS,,1.1.2024 1:55 AM,,,,,,,,,1.2.2024 7:22 AM,,,1,,,,,,600,,,,,,,,
,,768007896,,1.2.2024 7:37 AM,1.2.2024 7:47 AM,,30,1.2.2024 7:22 AM,AUGEN;1704176532158,,77,,,800020094,,60,,1.2.2024 7:22 AM,,,,,S,,,,,,,,,,,,,DCS,,1.1.2024 1:55 AM,,,,,,,,A13,1.2.2024 7:22 AM,,,159,,,,,,600,,,,,,,,
1.2.2024 7:48 AM,,768007903,,1.2.2024 7:44 AM,1.2.2024 7:54 AM,,13,1.2.2024 7:48 AM,lvapps7;1704178118543,,2,,,800020103,,75,,1.2.2024 7:48 AM,,,,T05,,,,,,,,,,,,,,DCS,,1.1.2024 1:55 AM,,,,,,,,,1.2.2024 7:29 AM,,,2,,,,,,600,,,,,,,,
,,768007904,,1.2.2024 7:44 AM,1.2.2024 7:54 AM,,29,1.2.2024 7:29 AM,AUGEN;1704176966172,,67,,,800020104,,60,,1.2.2024 7:29 AM,,,,,S,,,,,,,,,,,,,DCS,,1.1.2024 1:55 AM,,,,,,,,A07,1.2.2024 7:29 AM,,,97,,,,,,600,,,,,,,,
1.2.2024 7:48 AM,,768007905,,1.2.2024 7:44 AM,1.2.2024 7:54 AM,,27,1.2.2024 7:48 AM,lvapps7;1704178118543,,67,,,800020105,,75,,1.2.2024 7:48 AM,,,,T06,S,,,,,,1.2.2024 4:45 AM,,,,,,,DCS,,1.1.2024 1:55 AM,,,,,,,,A07,1.2.2024 7:29 AM,,,97,,,,,,600,,,,,,,,
1.2.2024 11:27 AM,,768007907,,1.2.2024 11:08 AM,1.2.2024 11:18 AM,,17,1.2.2024 11:27 AM,lvapps7;1704191253508,,2,,,800020108,,75,,1.2.2024 11:27 AM,,,,T05,,,,,,,,,,,,,,DCS,,1.1.2024 1:55 AM,,,,,,,,,1.2.2024 10:53 AM,,,2,,,,,,600,,,,,,,,
1.2.2024 7:49 AM,,768087320,,1.2.2024 7:44 AM,1.2.2024 7:54 AM,,14,1.2.2024 7:49 AM,lvapps7;1704178147475,,0,,,800102094,,75,,1.2.2024 7:49 AM,,,209A,T01,,,,,,,,,,,,,,PTM,,1.2.2024 3:31 AM,,,,,,,,,1.2.2024 7:31 AM,,,2,,,,,,600,,,,,,,,
1.2.2024 7:49 AM,,768087321,,1.2.2024 7:44 AM,1.2.2024 7:54 AM,,14,1.2.2024 7:49 AM,lvapps7;1704178147475,,0,,,800102095,,75,,1.2.2024 7:49 AM,,,209A,T01,,,,,,,,,,,,,,PTM,,1.2.2024 3:31 AM,,,,,,,,,1.2.2024 7:31 AM,,,1,,,,,,600,,,,,,,,
1.2.2024 7:49 AM,,768087322,,1.2.2024 7:44 AM,1.2.2024 7:54 AM,,14,1.2.2024 7:49 AM,lvapps7;1704178147475,,0,,,800102096,,75,,1.2.2024 7:49 AM,,,209A,T01,,,,,,,,,,,,,,PTM,,1.2.2024 3:31 AM,,,,,,,,,1.2.2024 7:31 AM,,,1,,,,,,600,,,,,,,,
1.2.2024 7:49 AM,,768087323,,1.2.2024 7:44 AM,1.2.2024 7:54 AM,,14,1.2.2024 7:49 AM,lvapps7;1704178147475,,0,,,800102097,,75,,1.2.2024 7:49 AM,,,209A,T01,,,,,,,,,,,,,,PTM,,1.2.2024 3:31 AM,,,,,,,,,1.2.2024 7:31 AM,,,18,,,,,,600,,,,,,,,
,,768087347,,1.2.2024,1.2.2024 2:30 AM,0,2,1.2.2024 3:52 AM,BALABANO;1704163924411,,1,1.2.2024,1.2.2024 2:30 AM,800102118,,97,,1.2.2024 3:52 AM,,,,,Qx,,,,120042,,,,,,,,,,,1.2.2024 3:52 AM,,,,,1.2.2024,120042,,,,m,,,,,,,,7200,7200,,,,,,,
,,768007908,,1.2.2024 11:08 AM,1.2.2024 11:18 AM,,29,1.2.2024 10:53 AM,AUGEN;1704189197715,,83,,,800020109,,60,,1.2.2024 10:53 AM,,,,,S,,,,,,,,,,,,,DCS,,1.1.2024 1:55 AM,,,,,,,,A15,1.2.2024 10:53 AM,,,91,,,,,,600,,,,,,,,
1.2.2024 11:27 AM,,768007909,,1.2.2024 11:08 AM,1.2.2024 11:18 AM,,29,1.2.2024 11:27 AM,lvapps7;1704191253508,,83,,,800020110,,75,,1.2.2024 11:27 AM,,,,T07,S,,,,,,1.2.2024 10:42 AM,,,,,,,DCS,,1.1.2024 1:55 AM,,,,,,,,A15,1.2.2024 10:53 AM,,,91,,,,,,600,,,,,,,,
,,768087347,,1.2.2024,1.2.2024 2:30 AM,1,2,1.2.2024 3:52 AM,BALABANO;1704163924411,,,1.2.2024,1.2.2024 2:30 AM,800102119,,97,,1.2.2024 3:52 AM,,,,,9007,,,,120207,,,,,,,,,,A/S,1.2.2024 3:52 AM,,,,,1.2.2024,120207,,,,i,,,,,,,,7200,7200,,,,,,,
,,768007959,,1.2.2024 3:22 PM,1.2.2024 3:32 PM,,19,1.2.2024 2:08 PM,DISPO:pc135471;1704200898797,,138,,,800020164,,50,,1.2.2024 2:08 PM,,,,T09,S,,,,,,1.2.2024 11:31 AM,,,,,,,DCS,,1.1.2024 2:18 AM,,,,,,,,A15,1.2.2024 3:06 PM,,,160,,,,,,600,,,,,,,,
,,768087348,,1.2.2024 6:30 AM,1.2.2024 7:30 AM,0,2,1.2.2024 6:30 AM,BIC;1704173408188,,1,1.2.2024 6:30 AM,1.2.2024 7:30 AM,800102120,,97,,1.2.2024 6:30 AM,,,,,Qx,,,,120042,,,,,,,,,,,1.2.2024 6:30 AM,,,,,1.2.2024 6:30 AM,120042,,,,m,,,,,,,,3600,3600,,,,,,,
,,768087348,,1.2.2024 6:30 AM,1.2.2024 7:30 AM,1,2,1.2.2024 6:30 AM,BIC;1704173408188,,,1.2.2024 6:30 AM,1.2.2024 7:30 AM,800102121,,97,,1.2.2024 6:30 AM,,,,,9031,,,,120229,,,,,,,,,,A/S,1.2.2024 6:30 AM,,,,,1.2.2024 6:30 AM,120229,,,,i,,,,,,,,3600,3600,,,,,,,
1.2.2024 4:53 AM,1.2.2024 5:33 AM,768086776,,,,,2,,PTSS,,,1.2.2024 4:57 AM,1.2.2024 5:14 AM,800102351,,85,,1.2.2024 5:33 AM,119,,H43A,248A,,,4152242#A,,,,,,,,,,,,,1.2.2024 4:44 AM,,,,,1.2.2024 4:44 AM,,,,,,,,,1.2.2024 4:53 AM,,,,,1020,,,,,,,
,,768087545,,1.2.2024 5:54 AM,1.2.2024 6:26 AM,1,1,1.2.2024 6:01 AM,BIC;1704171708271,,1,1.2.2024 5:54 AM,1.2.2024 6:26 AM,800102352,,97,,1.2.2024 6:01 AM,,,,,Q3,LH ,,,,,,,,,,,,,,1.2.2024 4:54 AM,,,,,,,,,,m,,,,,,,,1920,1920,,,,,,,
1.2.2024 4:37 AM,,768087524,,1.2.2024 4:37 AM,1.2.2024 4:37 AM,1,3,1.2.2024 5:02 AM,SELMANST;1704168153953,,1,1.2.2024 4:37 AM,1.2.2024 4:37 AM,800102331,,75,,1.2.2024 5:02 AM,,,,,Qx,,,,,,1.2.2024 4:37 AM,,,,,1.2.2024 5:02 AM,,,,1.2.2024 4:37 AM,,,,,,,,,,M,266712010,,,1.2.2024 4:37 AM,,,,0,0,,,,,,,
,,768087545,,1.2.2024 5:54 AM,1.2.2024 6:35 AM,2,1,1.2.2024 6:01 AM,BIC;1704171708271,,1,1.2.2024 5:54 AM,1.2.2024 6:35 AM,800102353,,97,,1.2.2024 6:01 AM,,,,,Q3,LH ,,,,,,,,,,,,,,1.2.2024 4:54 AM,,,,,,,,,,m,,,,,,,,2460,2460,,,,,,,
1.2.2024 4:58 AM,1.2.2024 1:22 PM,768087547,,1.2.2024 4:57 AM,1.2.2024 4:57 AM,1,4,1.2.2024 1:22 PM,STZ;1704198123578,,1,1.2.2024 4:57 AM,1.2.2024 4:57 AM,800102356,,80,,1.2.2024 1:22 PM,,,,,Qx,,,,,,1.2.2024 4:58 AM,,,,,1.2.2024 8:27 AM,,,,1.2.2024 4:57 AM,,,,,,,,,,M,266698567,,,1.2.2024 4:58 AM,,,,0,0,,,,,,,
1.2.2024 4:58 AM,1.2.2024 1:22 PM,768087547,,,,2,4,1.2.2024 1:22 PM,STZ;1704198123578,,2,,,800102357,,80,,1.2.2024 1:22 PM,,,,,9010,   ,,,120210,,,,,,,1.2.2024 8:27 AM,,,A/S,1.2.2024 4:57 AM,,,,,,,,,,I,,800,,,,,,,,,,,,,,
1.2.2024 4:58 AM,1.2.2024 1:22 PM,768087547,,1.2.2024 4:58 AM,1.2.2024 4:58 AM,3,4,1.2.2024 1:22 PM,STZ;1704198123578,,1,1.2.2024 4:58 AM,1.2.2024 4:58 AM,800102358,,80,,1.2.2024 1:22 PM,,,,,Qx,,,,,,1.2.2024 4:58 AM,,,,,1.2.2024 8:27 AM,,,,1.2.2024 4:58 AM,,,,,,,,,,M,266683443,,,1.2.2024 4:58 AM,,,,0,0,,,,,,,
1.2.2024 5:21 AM,,768087550,,1.2.2024,1.2.2024 2:30 AM,1,4,1.2.2024 8:27 AM,BADOGLUM;1704180443318,,1,1.2.2024,1.2.2024 2:30 AM,800102359,,75,,1.2.2024 8:27 AM,,,,,Qx,,,,120042,,1.2.2024 5:21 AM,,,,,1.2.2024 8:27 AM,,,,1.2.2024 5:02 AM,,,,,1.2.2024,120042,,,,m,266710833,,,1.2.2024 5:21 AM,,,,7200,7200,,,,,,,
,,768087550,,1.2.2024,1.2.2024 2:30 AM,0,3,1.2.2024 8:27 AM,BADOGLUM;1704180443318,,,1.2.2024,1.2.2024 2:30 AM,800102360,,75,,1.2.2024 8:27 AM,,,,,9007,,,,120207,,,,,,,1.2.2024 8:27 AM,,,A/S,1.2.2024 5:02 AM,,,,,1.2.2024,120207,,,,i,,,,,,,,7200,7200,,,,,,,
1.2.2024 5:02 AM,,768087551,,1.2.2024 4:30 AM,1.2.2024 8:30 AM,1,4,1.2.2024 8:46 AM,BIC;1704181599793,,1,1.2.2024 4:30 AM,1.2.2024 8:30 AM,800102361,,75,,1.2.2024 8:46 AM,,,,,Qx,,,,120042,,1.2.2024 5:02 AM,,,,,1.2.2024 8:46 AM,,,,1.2.2024 5:02 AM,,,,,1.2.2024 4:30 AM,120042,,,,m,266682141,,,1.2.2024 5:02 AM,,,,14400,14400,,,,,,,
,,768087551,,1.2.2024 4:30 AM,1.2.2024 8:30 AM,0,2,1.2.2024 5:02 AM,BIC;1704168131815,,,1.2.2024 4:30 AM,1.2.2024 8:30 AM,800102362,,20,,1.2.2024 5:02 AM,,,,,9007,,,,120207,,,,,,,,,,A/S,1.2.2024 5:02 AM,,,,,1.2.2024 4:30 AM,120207,,,,i,,,,,,,,14400,14400,,,,,,,
,,768087552,,1.2.2024 4:30 AM,1.2.2024 5:30 AM,0,2,1.2.2024 5:02 AM,SELMANST;1704168164744,,1,1.2.2024 4:30 AM,1.2.2024 5:30 AM,800102363,,97,,1.2.2024 5:02 AM,,,,,Qx,,,,120042,,,,,,,,,,,1.2.2024 5:02 AM,,,,,1.2.2024 4:30 AM,120042,,,,m,,,,,,,,3600,3600,,,,,,,
,,768087552,,1.2.2024 4:30 AM,1.2.2024 5:30 AM,1,2,1.2.2024 5:02 AM,SELMANST;1704168164744,,1,1.2.2024 4:30 AM,1.2.2024 5:30 AM,800102364,,97,,1.2.2024 5:02 AM,,,,,Qx,,,,120042,,,,,,,,,,,1.2.2024 5:02 AM,,,,,1.2.2024 4:30 AM,120042,,,,m,,,,,,,,3600,3600,,,,,,,
,,768087552,,1.2.2024 4:30 AM,1.2.2024 5:30 AM,2,2,1.2.2024 5:02 AM,SELMANST;1704168164744,,1,1.2.2024 4:30 AM,1.2.2024 5:30 AM,800102365,,97,,1.2.2024 5:02 AM,,,,,Qx,,,,120042,,,,,,,,,,,1.2.2024 5:02 AM,,,,,1.2.2024 4:30 AM,120042,,,,m,,,,,,,,3600,3600,,,,,,,
,,768087552,,1.2.2024 4:30 AM,1.2.2024 5:30 AM,3,2,1.2.2024 5:02 AM,SELMANST;1704168164744,,,1.2.2024 4:30 AM,1.2.2024 5:30 AM,800102366,,97,,1.2.2024 5:02 AM,,,,,9033,,,,120231,,,,,,,,,,A/S,1.2.2024 5:02 AM,,,,,1.2.2024 4:30 AM,120231,,,,i,,,,,,,,3600,3600,,,,,,,
,,768087553,,1.2.2024 4:30 AM,1.2.2024 10:30 PM,1,2,1.2.2024 5:02 AM,SELMANST;1704168151182,,,1.2.2024 4:30 AM,1.2.2024 10:30 PM,800102367,,97,,1.2.2024 5:02 AM,,,,,9044,,,,120235,,,,,,,,,,A/S,1.2.2024 5:02 AM,,,,,1.2.2024 4:30 AM,120235,,,,i,,,,,,,,64800,64800,,,,,,,
,,768087553,,1.2.2024 4:30 AM,1.2.2024 10:30 PM,0,2,1.2.2024 5:02 AM,SELMANST;1704168151182,,1,1.2.2024 4:30 AM,1.2.2024 10:30 PM,800102368,,97,,1.2.2024 5:02 AM,,,,,Qx,,,,120042,,,,,,,,,,,1.2.2024 5:02 AM,,,,,1.2.2024 4:30 AM,120042,,,,m,,,,,,,,64800,64800,,,,,,,
,,768087554,,1.2.2024 4:30 AM,1.2.2024 10:30 PM,0,2,1.2.2024 5:02 AM,SELMANST;1704168148830,,1,1.2.2024 4:30 AM,1.2.2024 10:30 PM,800102369,,97,,1.2.2024 5:02 AM,,,,,Qx,,,,120042,,,,,,,,,,,1.2.2024 5:02 AM,,,,,1.2.2024 4:30 AM,120042,,,,m,,,,,,,,64800,64800,,,,,,,
,,768087554,,1.2.2024 4:30 AM,1.2.2024 10:30 PM,1,2,1.2.2024 5:02 AM,SELMANST;1704168148830,,,1.2.2024 4:30 AM,1.2.2024 10:30 PM,800102370,,97,,1.2.2024 5:02 AM,,,,,9045,,,,120236,,,,,,,,,,A/S,1.2.2024 5:02 AM,,,,,1.2.2024 4:30 AM,120236,,,,i,,,,,,,,64800,64800,,,,,,,
1.2.2024 5:03 AM,1.2.2024 5:39 AM,768086939,,1.2.2024 5:01 AM,1.2.2024 5:16 AM,1,8,1.2.2024 5:39 AM,LUCHS-FF,,1,1.2.2024 5:01 AM,1.2.2024 5:16 AM,800102373,,80,,1.2.2024 5:39 AM,,,FLHE,354B,E,,,,1002127,14189433,1.2.2024 5:01 AM,,,1.2.2024 5:12 AM,1.2.2024 5:37 AM,,,,DOL,1.2.2024 5:01 AM,,,,,,,,,,,266695711,0,,1.2.2024 5:05 AM,,,,900,900,,WAG,COL,KUV,0,1,
1.2.2024 5:01 AM,1.2.2024 5:01 AM,768086940,,1.2.2024 5:01 AM,1.2.2024 5:16 AM,1,2,1.2.2024 5:01 AM,pc117726;1704168105949,,0,1.2.2024 5:01 AM,1.2.2024 5:16 AM,800102374,,95,,1.2.2024 5:01 AM,,,FLHE,214 ,E,,,,1002127,14189433,1.2.2024 5:01 AM,,,,,,,,,1.2.2024 5:01 AM,,,,,,,,,,,266695711,0,,,,,,900,900,,,,KUV,0,1,
